Article_ID,Original_Identifier,Title,Extracted_Year,Extracted_Author,Title_Length,Total_Codes_Applied,Number_of_Codes,Codes_Applied,Code_Frequencies,Code_A : Academic Success,Code_B : Access to UREs,Code_C : COVID-19,Code_D : Discipline,Code_E : Social Sciences and or Humanities,Code_F : STEM,Code_G : Experiences and Outcomes of URE,Code_H : Academic Success,Code_I : Awards,Code_J : GPA,Code_K : Graduation,Code_L : Persistence and Retention,Code_M : Publications,Code_N : Transfer,Code_O : Access to UREs,Code_P : Application Experiences,Code_Q : Barriers to URE,Code_R : Share of URM Students,Code_S : General Perceptions and Experiences,Code_T : Experiences,Code_U : Program Expectations,Code_V : Satisfaction,Code_W : Graduate School and Career,Code_X : Aspirations OR Expectations related to attending Graduate School,Code_Y : Career Readiness,Code_Z : Earnings,Code_AA : Employment,Code_AB : Enrollment in a Graduate Program,Code_AC : Future or Long-Term Planning,Code_AD : Identity Development,Code_AE : Individual Identity Development,Code_AF : Professional Identity Development,Code_AG : Non-Cognitive Skills,Code_AH : Communication,Code_AI : Critical Thinking,Code_AJ : General Self-Efficacy OR Research Self-Efficacy OR Confidence,Code_AK : Leadership,Code_AL : Resilience and Perseverance,Code_AM : Teamwork and Collaboration and Interpersonal Skills,Code_AN : Technical Skills,Code_AO : Time Management and Organization,Code_AP : Use of Mentorship and Campus Supports,Code_AQ : Faculty,Code_AR : Peer,Code_AS : Well-being,Code_AT : Anxiety,Code_AU : Well-being and Mental Health,Code_AV : FLAG,Code_AW : General Perceptions and Experiences,Code_AX : General Perceptions.Experiences,Code_AY : Graduate School and Career,Code_AZ : Identity Development,Code_BA : Methodology,Code_BB : Mixed or Multi-Methods,Code_BC : Qualitative,Code_BD : Quantitative,Code_BE : Modality,Code_BF : In-Person Program,Code_BG : Mixed-Mode Program,Code_BH : Not Specified,Code_BI : Online Program,Code_BJ : Negative,Code_BK : Negative experience or outcome,Code_BL : Non-cognitive skills,Code_BM : Primary Institutional Context,Code_BN : 4-Year University,Code_BO : Community College,Code_BP : Minority Serving Institution,Code_BQ : Multi-institutional,Code_BR : Undefined,Code_BS : Program type,Code_BT : Course-Based Program,Code_BU : Individual Apprenticeship or Assistantship with Faculty,Code_BV : Mixed modality,Code_BW : Not Specified,Code_BX : Summer-Based Program,Code_BY : Sense of belonging,Code_BZ : Underrepresented,Code_CA : Underrepresented Group,Code_CB : Use of Mentorship and Campus Supports,Code_CC : Well-being
280,280 : The Relationship of Undergraduate Research Participation to Graduate and Professional Education Pursuit~ An Empirical Study.,The Relationship of Undergraduate Research Participation to Graduate and Professional Education Pursuit~ An Empirical Study.,,280,130,10,10,"E : Social Sciences and or Humanities, F : STEM, AY : Graduate School and Career, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BW : Not Specified, CA : Underrepresented Group, CB : Use of Mentorship and Campus Supports","E : Social Sciences and or Humanities(1), F : STEM(1), AY : Graduate School and Career(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1), CB : Use of Mentorship and Campus Supports(1)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
281,"281 : The Reliability, Validity, and Student Perceptions of an Undergraduate Research Program in Health Sciences (BHSc) as a Premedical Program~ A Preliminary Study.","The Reliability, Validity, and Student Perceptions of an Undergraduate Research Program in Health Sciences (BHSc) as a Premedical Program~ A Preliminary Study.",,281,165,8,8,"A : Academic Success, B : Access to UREs, F : STEM, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BW : Not Specified","A : Academic Success(1), B : Access to UREs(1), F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BW : Not Specified(1)",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
282,282 : The Role of Student-Advisor Interactions in Apprenticing Undergraduate Researchers into a Scientific Community of Practice.,The Role of Student-Advisor Interactions in Apprenticing Undergraduate Researchers into a Scientific Community of Practice.,,282,129,14,14,"B : Access to UREs, F : STEM, AY : Graduate School and Career, AZ : Identity Development, BC : Qualitative, BK : Negative experience or outcome, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BQ : Multi-institutional, BS : Program type, BV : Mixed modality, CB : Use of Mentorship and Campus Supports, CC : Well-being","B : Access to UREs(1), F : STEM(1), AY : Graduate School and Career(1), AZ : Identity Development(1), BC : Qualitative(1), BK : Negative experience or outcome(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BQ : Multi-institutional(1), BS : Program type(1), BV : Mixed modality(1), CB : Use of Mentorship and Campus Supports(1), CC : Well-being(1)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
283,283 : The Structure of Mentoring in Undergraduate Research~ Multi-Mentor Models,The Structure of Mentoring in Undergraduate Research~ Multi-Mentor Models,,283,79,8,8,"E : Social Sciences and or Humanities, F : STEM, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BV : Mixed modality, CB : Use of Mentorship and Campus Supports","E : Social Sciences and or Humanities(1), F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BV : Mixed modality(1), CB : Use of Mentorship and Campus Supports(1)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
284,284 : The undergraduate research experience as a vehicle for employability development—The student participants speak.,The undergraduate research experience as a vehicle for employability development—The student participants speak.,,284,118,11,11,"A : Academic Success, F : STEM, AY : Graduate School and Career, AZ : Identity Development, BC : Qualitative, BK : Negative experience or outcome, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","A : Academic Success(1), F : STEM(1), AY : Graduate School and Career(1), AZ : Identity Development(1), BC : Qualitative(1), BK : Negative experience or outcome(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
285,285 : The Undergraduate Research Fellows Program~ A Unique Model to Promote Engagement in Research,The Undergraduate Research Fellows Program~ A Unique Model to Promote Engagement in Research,,285,98,8,8,"F : STEM, AV : FLAG, AW : General Perceptions and Experiences, BL : Non-cognitive skills, BM : Primary Institutional Context, BO : Community College, BS : Program type, BV : Mixed modality","F : STEM(1), AV : FLAG(1), AW : General Perceptions and Experiences(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BO : Community College(1), BS : Program type(1), BV : Mixed modality(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
286,286 : The USDA Scholars Program~ Innovations in a Summer Undergraduate Research Program.,The USDA Scholars Program~ Innovations in a Summer Undergraduate Research Program.,,286,88,10,10,"F : STEM, AW : General Perceptions and Experiences, AY : Graduate School and Career, BB : Mixed or Multi-Methods, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program, CC : Well-being","F : STEM(1), AW : General Perceptions and Experiences(1), AY : Graduate School and Career(1), BB : Mixed or Multi-Methods(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1), CC : Well-being(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
287,287 : The Value of Collaborative Research Before Independent Research in Undergraduate Music Education.,The Value of Collaborative Research Before Independent Research in Undergraduate Music Education.,,287,103,9,9,"E : Social Sciences and or Humanities, AZ : Identity Development, BB : Mixed or Multi-Methods, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program, BY : Sense of belonging","E : Social Sciences and or Humanities(1), AZ : Identity Development(1), BB : Mixed or Multi-Methods(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1), BY : Sense of belonging(1)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
288,288 : The ~Crime on Campus~ Study~ Course-Based Undergraduate Research and Student Confidence.,The ~Crime on Campus~ Study~ Course-Based Undergraduate Research and Student Confidence.,,288,94,9,9,"E : Social Sciences and or Humanities, BB : Mixed or Multi-Methods, BK : Negative experience or outcome, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program, CC : Well-being","E : Social Sciences and or Humanities(1), BB : Mixed or Multi-Methods(1), BK : Negative experience or outcome(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1), CC : Well-being(1)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
289,289 : Thinking and behaving like scientists~ Perceptions of undergraduate science interns and their faculty mentors.,Thinking and behaving like scientists~ Perceptions of undergraduate science interns and their faculty mentors.,,289,116,7,7,"F : STEM, AZ : Identity Development, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program","F : STEM(1), AZ : Identity Development(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
290,"290 : Tracking and Assessing Undergraduate Research Campus-wide~ Demographics, Academic Success, and Postgraduation Plans.","Tracking and Assessing Undergraduate Research Campus-wide~ Demographics, Academic Success, and Postgraduation Plans.",,290,122,10,10,"A : Academic Success, B : Access to UREs, E : Social Sciences and or Humanities, F : STEM, AY : Graduate School and Career, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BW : Not Specified","A : Academic Success(1), B : Access to UREs(1), E : Social Sciences and or Humanities(1), F : STEM(1), AY : Graduate School and Career(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BW : Not Specified(1)",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
291,291 : Training Future Scientists~ Predicting First-year Minority Student Participation in Health Science Research.,Training Future Scientists~ Predicting First-year Minority Student Participation in Health Science Research.,,291,114,9,9,"F : STEM, AV : FLAG, BD : Quantitative, BM : Primary Institutional Context, BP : Minority Serving Institution, BQ : Multi-institutional, BS : Program type, BW : Not Specified, CA : Underrepresented Group","F : STEM(1), AV : FLAG(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BP : Minority Serving Institution(1), BQ : Multi-institutional(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
292,292 : Translatable Research Group-Based Undergraduate Research Program for Lower-Division Students,Translatable Research Group-Based Undergraduate Research Program for Lower-Division Students,,292,98,9,9,"F : STEM, AV : FLAG, AW : General Perceptions and Experiences, AZ : Identity Development, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BV : Mixed modality","F : STEM(1), AV : FLAG(1), AW : General Perceptions and Experiences(1), AZ : Identity Development(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BV : Mixed modality(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
293,"293 : Two-Year College Students Report Multiple Benefits From Participation in an Integrated Geoscience Research, Coursework, and Outreach Internship Program.","Two-Year College Students Report Multiple Benefits From Participation in an Integrated Geoscience Research, Coursework, and Outreach Internship Program.",,293,158,12,12,"F : STEM, AW : General Perceptions and Experiences, AY : Graduate School and Career, BC : Qualitative, BK : Negative experience or outcome, BL : Non-cognitive skills, BM : Primary Institutional Context, BO : Community College, BS : Program type, BV : Mixed modality, CA : Underrepresented Group, CB : Use of Mentorship and Campus Supports","F : STEM(1), AW : General Perceptions and Experiences(1), AY : Graduate School and Career(1), BC : Qualitative(1), BK : Negative experience or outcome(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BO : Community College(1), BS : Program type(1), BV : Mixed modality(1), CA : Underrepresented Group(1), CB : Use of Mentorship and Campus Supports(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
294,294 : Uncovering Students' Preconceptions of Undergraduate Research Experiences,Uncovering Students' Preconceptions of Undergraduate Research Experiences,,294,79,11,11,"F : STEM, AW : General Perceptions and Experiences, AZ : Identity Development, BC : Qualitative, BK : Negative experience or outcome, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program, CB : Use of Mentorship and Campus Supports","F : STEM(1), AW : General Perceptions and Experiences(1), AZ : Identity Development(1), BC : Qualitative(1), BK : Negative experience or outcome(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1), CB : Use of Mentorship and Campus Supports(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
295,295 : Undergraduate Disabled Students as Knowledge Producers including Researchers~ A Missed Topic in Academic Literature.,Undergraduate Disabled Students as Knowledge Producers including Researchers~ A Missed Topic in Academic Literature.,,295,122,8,8,"F : STEM, AV : FLAG, BC : Qualitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BT : Course-Based Program, CA : Underrepresented Group","F : STEM(1), AV : FLAG(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BT : Course-Based Program(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
296,296 : Undergraduate engineering students' perceptions of research and researchers.,Undergraduate engineering students' perceptions of research and researchers.,,296,82,8,8,"F : STEM, AZ : Identity Development, BC : Qualitative, BL : Non-cognitive skills, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BT : Course-Based Program","F : STEM(1), AZ : Identity Development(1), BC : Qualitative(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
297,297 : Undergraduate Research at a Teaching-Oriented College~ Seniors' Perspectives and Approaches to Consider.,Undergraduate Research at a Teaching-Oriented College~ Seniors' Perspectives and Approaches to Consider.,,297,110,12,12,"A : Academic Success, E : Social Sciences and or Humanities, F : STEM, AW : General Perceptions and Experiences, BD : Quantitative, BL : Non-cognitive skills, BM : Primary Institutional Context, BO : Community College, BP : Minority Serving Institution, BS : Program type, BW : Not Specified, CA : Underrepresented Group","A : Academic Success(1), E : Social Sciences and or Humanities(1), F : STEM(1), AW : General Perceptions and Experiences(1), BD : Quantitative(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BO : Community College(1), BP : Minority Serving Institution(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
298,"298 : Undergraduate Research at Community Colleges~ Equity, Discovery, and Innovation","Undergraduate Research at Community Colleges~ Equity, Discovery, and Innovation",,298,85,7,7,"E : Social Sciences and or Humanities, F : STEM, AV : FLAG, BM : Primary Institutional Context, BO : Community College, BS : Program type, BV : Mixed modality","E : Social Sciences and or Humanities(1), F : STEM(1), AV : FLAG(1), BM : Primary Institutional Context(1), BO : Community College(1), BS : Program type(1), BV : Mixed modality(1)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
299,299 : Undergraduate Research Embedded Across Course Levels and Types through Scaffolded Projects.,Undergraduate Research Embedded Across Course Levels and Types through Scaffolded Projects.,,299,97,12,12,"A : Academic Success, E : Social Sciences and or Humanities, F : STEM, AV : FLAG, AW : General Perceptions and Experiences, BB : Mixed or Multi-Methods, BL : Non-cognitive skills, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program, CB : Use of Mentorship and Campus Supports","A : Academic Success(1), E : Social Sciences and or Humanities(1), F : STEM(1), AV : FLAG(1), AW : General Perceptions and Experiences(1), BB : Mixed or Multi-Methods(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1), CB : Use of Mentorship and Campus Supports(1)",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
300,"300 : Undergraduate Research Experience Aids Progression, Graduation Rates at Texas Southern University, an HBCU.","Undergraduate Research Experience Aids Progression, Graduation Rates at Texas Southern University, an HBCU.",,300,113,9,9,"A : Academic Success, E : Social Sciences and or Humanities, F : STEM, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BP : Minority Serving Institution, BS : Program type, BX : Summer-Based Program","A : Academic Success(1), E : Social Sciences and or Humanities(1), F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BP : Minority Serving Institution(1), BS : Program type(1), BX : Summer-Based Program(1)",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
301,301 : Undergraduate Research Experience in Cybersecurity for Underrepresented Students and Students with Limited Research Opportunities.,Undergraduate Research Experience in Cybersecurity for Underrepresented Students and Students with Limited Research Opportunities.,,301,136,11,11,"F : STEM, AW : General Perceptions and Experiences, AY : Graduate School and Career, BB : Mixed or Multi-Methods, BL : Non-cognitive skills, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BT : Course-Based Program, CA : Underrepresented Group, CB : Use of Mentorship and Campus Supports","F : STEM(1), AW : General Perceptions and Experiences(1), AY : Graduate School and Career(1), BB : Mixed or Multi-Methods(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BT : Course-Based Program(1), CA : Underrepresented Group(1), CB : Use of Mentorship and Campus Supports(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
302,302 : Undergraduate Research Experiences From a Longitudinal Perspective.,Undergraduate Research Experiences From a Longitudinal Perspective.,,302,73,13,13,"A : Academic Success, F : STEM, AW : General Perceptions and Experiences, AY : Graduate School and Career, AZ : Identity Development, BB : Mixed or Multi-Methods, BK : Negative experience or outcome, BL : Non-cognitive skills, BM : Primary Institutional Context, BR : Undefined, BS : Program type, BT : Course-Based Program, CB : Use of Mentorship and Campus Supports","A : Academic Success(1), F : STEM(1), AW : General Perceptions and Experiences(1), AY : Graduate School and Career(1), AZ : Identity Development(1), BB : Mixed or Multi-Methods(1), BK : Negative experience or outcome(1), BL : Non-cognitive skills(1), BM : Primary Institutional Context(1), BR : Undefined(1), BS : Program type(1), BT : Course-Based Program(1), CB : Use of Mentorship and Campus Supports(1)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
